;Country;Year;Life Ladder;LogGDP;SocialSupport;LifeExpectancy;Freedom;Generosity;Corruption;PosAffect;NegAffect;Region;Regime;AreaInK2;Population;PopAnnualGrowthRate;PopDensity;InfantMortalityRate;Christianisme;Islam;Sans-religion;Hindouisme;Bouddhisme;Religions traditionnelles;Autres;Judaisme;GiniCoeff21;Corrup
764;Kenya;2019;4.619;8.373;0.676;60.7;0.818;0.31;0.794;0.751;0.251;Sub-Saharan Africa;Hybrid regime;569140;52348464;2.222;92.0;30.89;0.848;0.09699999999999999;0.025;0.001;0.0;0.017;0.012;0.0;40.8;28
765;Kenya;2020;4.547;8.365;0.674;61.3;0.702;0.26;0.837;0.733;0.297;Sub-Saharan Africa;Hybrid regime;569140;53513653;2.181;94.0;29.79;0.848;0.09699999999999999;0.025;0.001;0.0;0.017;0.012;0.0;40.8;31
766;Kyrgyzstan;2015;4.905;8.477;0.857;63.2;0.813;0.2;0.858;0.767;0.173;Commonwealth of Independent States;Hybrid regime;191801;5664323;1.109;29.5;30.13;0.114;0.88;0.004;0.0;0.0;0.001;0.0;0.0;27.7;28
767;Kyrgyzstan;2016;4.857;8.5;0.914;63.5;0.814;0.056;0.917;0.778;0.126;Commonwealth of Independent States;Hybrid regime;191801;5726765;1.084;29.9;29.45;0.114;0.88;0.004;0.0;0.0;0.001;0.0;0.0;27.7;28
768;Kyrgyzstan;2017;5.63;8.526;0.883;63.8;0.859;0.143;0.874;0.755;0.16;Commonwealth of Independent States;Hybrid regime;191801;5788175;1.05;30.2;28.78;0.114;0.88;0.004;0.0;0.0;0.001;0.0;0.0;27.7;29
769;Kyrgyzstan;2018;5.297;8.543;0.898;64.1;0.945;0.267;0.907;0.763;0.203;Commonwealth of Independent States;Hybrid regime;191801;5848221;1.015;30.5;28.13;0.114;0.88;0.004;0.0;0.0;0.001;0.0;0.0;27.7;29
770;Kyrgyzstan;2019;5.685;8.567;0.877;64.4;0.92;-0.002;0.885;0.766;0.207;Commonwealth of Independent States;Hybrid regime;191801;5906824;0.98;30.8;27.49;0.114;0.88;0.004;0.0;0.0;0.001;0.0;0.0;27.7;30
771;Kyrgyzstan;2020;6.25;8.503;0.902;64.7;0.935;0.103;0.931;0.803;0.258;Commonwealth of Independent States;Hybrid regime;191801;5963777;0.94;31.1;26.87;0.114;0.88;0.004;0.0;0.0;0.001;0.0;0.0;27.7;31
772;Laos;2017;4.623;8.89;0.707;58.3;0.891;0.073;0.592;0.873;0.344;Southeast Asia;Authoritarian;230800;7131518;1.54;30.9;54.01;0.015;0.0;0.009000000000000001;0.0;0.66;0.307;0.006999999999999999;0.0;36.4;29
773;Laos;2018;4.859;8.935;0.705;58.7;0.907;0.141;0.634;0.852;0.332;Southeast Asia;Authoritarian;230800;7241705;1.526;31.4;52.84;0.015;0.0;0.009000000000000001;0.0;0.66;0.307;0.006999999999999999;0.0;36.4;29
774;Laos;2019;5.197;8.965;0.729;59.1;0.906;0.061;0.62;0.878;0.306;Southeast Asia;Authoritarian;230800;7352445;1.509;31.9;51.69;0.015;0.0;0.009000000000000001;0.0;0.66;0.307;0.006999999999999999;0.0;36.4;29
775;Laos;2020;5.284;8.96;0.66;59.5;0.915;0.141;0.748;0.822;0.358;Southeast Asia;Authoritarian;230800;7463435;1.488;32.3;50.57;0.015;0.0;0.009000000000000001;0.0;0.66;0.307;0.006999999999999999;0.0;36.4;29
776;Latvia;2006;4.71;10.032;0.884;63.16;0.641;-0.229;0.937;0.654;0.234;Central and Eastern Europe;Flawed democracy;62249;2238543;-0.85;36.0;7.62;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;47
777;Latvia;2007;4.667;10.136;0.836;63.52;0.7;-0.167;0.924;0.673;0.247;Central and Eastern Europe;Flawed democracy;62249;2220509;-0.767;35.7;8.68;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;48
778;Latvia;2008;5.145;10.112;0.855;63.88;0.63;-0.203;0.926;0.639;0.215;Central and Eastern Europe;Flawed democracy;62249;2197506;-1.319;35.3;6.68;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;50
779;Latvia;2009;4.669;9.975;0.807;64.24;0.437;-0.18;0.942;0.525;0.242;Central and Eastern Europe;Flawed democracy;62249;2161153;-2.023;34.7;7.29;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;45
780;Latvia;2011;4.967;10.029;0.836;64.86;0.564;-0.002;0.934;0.563;0.222;Central and Eastern Europe;Flawed democracy;62249;2076493;-1.435;33.4;6.45;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;42
781;Latvia;2012;5.125;10.082;0.851;65.12;0.564;-0.038;0.895;0.56;0.232;Central and Eastern Europe;Flawed democracy;62249;2051103;-1.023;32.9;5.65;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;49
782;Latvia;2013;5.07;10.116;0.834;65.38;0.631;-0.073;0.837;0.642;0.227;Central and Eastern Europe;Flawed democracy;62249;2029430;-1.102;32.6;5.5;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;53
783;Latvia;2014;5.729;10.144;0.881;65.64;0.671;-0.043;0.804;0.652;0.226;Central and Eastern Europe;Flawed democracy;62249;2007714;-1.05;32.3;5.43;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;55
784;Latvia;2015;5.881;10.185;0.879;65.9;0.656;-0.077;0.808;0.608;0.228;Central and Eastern Europe;Flawed democracy;62249;1986717;-1.053;31.9;5.35;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;56
785;Latvia;2016;5.94;10.211;0.917;66.2;0.685;-0.156;0.868;0.654;0.231;Central and Eastern Europe;Flawed democracy;62249;1965848;-1.059;31.6;5.28;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;57
786;Latvia;2017;5.978;10.257;0.895;66.5;0.7;-0.154;0.798;0.623;0.232;Central and Eastern Europe;Flawed democracy;62249;1945078;-1.065;31.2;5.21;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;58
787;Latvia;2018;5.901;10.307;0.913;66.8;0.608;-0.212;0.799;0.585;0.192;Central and Eastern Europe;Flawed democracy;62249;1924381;-1.074;30.9;5.14;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;57
788;Latvia;2019;5.97;10.336;0.936;67.1;0.698;-0.194;0.789;0.575;0.212;Central and Eastern Europe;Flawed democracy;62249;1903750;-1.082;30.6;5.07;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;56
789;Latvia;2020;6.229;10.3;0.928;67.4;0.82;-0.078;0.809;0.714;0.202;Central and Eastern Europe;Flawed democracy;62249;1883186;-1.09;30.3;5.01;0.5579999999999999;0.001;0.43799999999999994;0.0;0.0;0.0;0.002;0.0;35.6;57
790;Lebanon;2006;4.653;9.568;0.853;64.72;0.67;0.069;0.902;0.548;0.32;Middle East and North Africa;Hybrid regime;10230;4221787;2.518;412.7;11.82;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;31
791;Lebanon;2008;4.595;9.743;0.717;64.96;0.524;0.035;0.927;0.527;0.365;Middle East and North Africa;Hybrid regime;10230;4421994;1.422;432.3;10.41;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;30
792;Lebanon;2009;5.206;9.83;0.736;65.08;0.665;0.071;0.937;0.528;0.401;Middle East and North Africa;Hybrid regime;10230;4472455;0.851;437.2;9.77;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;30
793;Lebanon;2010;5.032;9.878;0.721;65.2;0.678;0.073;0.949;0.525;0.341;Middle East and North Africa;Hybrid regime;10230;4489300;-0.097;438.8;9.16;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;25
794;Lebanon;2011;5.188;9.838;0.733;65.28;0.657;0.006;0.911;0.578;0.32;Middle East and North Africa;Hybrid regime;10230;4508622;0.954;440.7;8.79;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;25
795;Lebanon;2012;4.573;9.8;0.713;65.36;0.621;-0.006;0.856;0.499;0.339;Middle East and North Africa;Hybrid regime;10230;4608680;3.409;450.5;8.43;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;30
796;Lebanon;2013;4.983;9.772;0.708;65.44;0.655;-0.004;0.921;0.499;0.409;Middle East and North Africa;Hybrid regime;10230;5145013;17.795;502.9;8.29;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;28
797;Lebanon;2014;5.233;9.739;0.759;65.52;0.657;-0.012;0.939;0.559;0.267;Middle East and North Africa;Hybrid regime;10230;5878034;9.365;574.6;8.15;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;27
798;Lebanon;2015;5.172;9.699;0.742;65.6;0.597;0.073;0.889;0.568;0.243;Middle East and North Africa;Hybrid regime;10230;6179654;0.853;604.1;8.02;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;28
799;Lebanon;2016;5.271;9.687;0.828;66.1;0.657;0.031;0.853;0.553;0.263;Middle East and North Africa;Hybrid regime;10230;6232203;0.84;609.2;7.88;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;28
800;Lebanon;2017;5.154;9.681;0.777;66.6;0.605;-0.074;0.911;0.515;0.244;Middle East and North Africa;Hybrid regime;10230;6223873;-1.109;608.4;7.75;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;28
801;Lebanon;2018;5.167;9.656;0.829;67.1;0.607;-0.066;0.907;0.464;0.271;Middle East and North Africa;Hybrid regime;10230;6093900;-3.133;595.7;7.62;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;28
802;Lebanon;2019;4.024;9.597;0.866;67.6;0.447;-0.081;0.89;0.322;0.494;Middle East and North Africa;Hybrid regime;10230;5841037;-5.389;571.0;7.49;0.38299999999999995;0.613;0.003;0.0;0.002;0.0;0.0;0.0;31.8;28
803;Lesotho;2011;4.898;7.777;0.824;45.74;0.618;-0.087;0.768;0.793;0.17;Sub-Saharan Africa;Flawed democracy;30355;2011400;0.868;66.3;74.42;0.968;0.0;0.031;0.0;0.0;0.001;0.0;0.0;44.9;35
804;Lesotho;2016;3.808;7.953;0.798;46.6;0.729;-0.099;0.743;0.732;0.27;Sub-Saharan Africa;Flawed democracy;30355;2097505;0.817;69.1;60.73;0.968;0.0;0.031;0.0;0.0;0.001;0.0;0.0;44.9;39
805;Lesotho;2017;3.795;7.931;0.769;47.3;0.757;-0.145;0.797;0.746;0.255;Sub-Saharan Africa;Flawed democracy;30355;2114641;0.811;69.7;58.04;0.968;0.0;0.031;0.0;0.0;0.001;0.0;0.0;44.9;42
806;Lesotho;2019;3.512;7.926;0.79;48.7;0.716;-0.131;0.915;0.735;0.273;Sub-Saharan Africa;Flawed democracy;30355;2146942;0.713;70.7;54.0;0.968;0.0;0.031;0.0;0.0;0.001;0.0;0.0;44.9;40
807;Liberia;2007;3.701;7.196;0.594;49.14;0.79;0.115;0.776;0.613;0.435;Sub-Saharan Africa;Hybrid regime;96320;3469165;4.483;36.0;79.09;0.8590000000000001;0.12;0.013999999999999999;0.0;0.0;0.005;0.001;0.0;35.3;21
808;Liberia;2008;4.221;7.223;0.619;49.96;0.724;-0.035;0.84;0.585;0.261;Sub-Saharan Africa;Hybrid regime;96320;3602820;3.102;37.4;74.14;0.8590000000000001;0.12;0.013999999999999999;0.0;0.0;0.005;0.001;0.0;35.3;24
809;Liberia;2010;4.196;7.258;0.827;51.6;0.819;-0.038;0.818;0.595;0.217;Sub-Saharan Africa;Hybrid regime;96320;3817346;3.144;39.6;65.13;0.8590000000000001;0.12;0.013999999999999999;0.0;0.0;0.005;0.001;0.0;35.3;33
810;Liberia;2014;4.571;7.391;0.708;53.28;0.59;-0.03;0.869;0.543;0.443;Sub-Saharan Africa;Hybrid regime;96320;4348141;2.346;45.1;57.87;0.8590000000000001;0.12;0.013999999999999999;0.0;0.0;0.005;0.001;0.0;35.3;37
811;Liberia;2015;2.702;7.365;0.638;53.7;0.671;-0.061;0.903;0.505;0.388;Sub-Saharan Africa;Hybrid regime;96320;4459788;2.719;46.3;55.66;0.8590000000000001;0.12;0.013999999999999999;0.0;0.0;0.005;0.001;0.0;35.3;37
812;Liberia;2016;3.355;7.324;0.643;54.5;0.763;0.033;0.901;0.636;0.509;Sub-Saharan Africa;Hybrid regime;96320;4575321;2.4;47.5;53.91;0.8590000000000001;0.12;0.013999999999999999;0.0;0.0;0.005;0.001;0.0;35.3;37
813;Liberia;2017;4.424;7.324;0.685;55.3;0.733;-0.012;0.867;0.668;0.391;Sub-Saharan Africa;Hybrid regime;96320;4688786;2.498;48.7;52.21;0.8590000000000001;0.12;0.013999999999999999;0.0;0.0;0.005;0.001;0.0;35.3;31
814;Liberia;2018;4.135;7.311;0.727;56.1;0.766;0.05;0.868;0.66;0.436;Sub-Saharan Africa;Hybrid regime;96320;4809519;2.585;49.9;50.57;0.8590000000000001;0.12;0.013999999999999999;0.0;0.0;0.005;0.001;0.0;35.3;29
815;Liberia;2019;5.121;7.264;0.712;56.9;0.706;0.051;0.828;0.636;0.389;Sub-Saharan Africa;Hybrid regime;96320;4937555;2.668;51.3;48.98;0.8590000000000001;0.12;0.013999999999999999;0.0;0.0;0.005;0.001;0.0;35.3;28
816;Lithuania;2006;5.954;10.046;0.93;63.14;0.567;-0.295;0.967;0.621;0.254;Central and Eastern Europe;Flawed democracy;62680;3271018;-1.278;52.2;7.22;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;48
817;Lithuania;2007;5.808;10.163;0.941;63.48;0.59;-0.282;0.966;0.589;0.279;Central and Eastern Europe;Flawed democracy;62680;3230566;-1.21;51.5;6.39;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;48
818;Lithuania;2008;5.554;10.199;0.914;63.82;0.621;-0.259;0.961;0.533;0.276;Central and Eastern Europe;Flawed democracy;62680;3195990;-0.94;51.0;5.6;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;46
819;Lithuania;2009;5.467;10.05;0.933;64.16;0.496;-0.303;0.979;0.526;0.271;Central and Eastern Europe;Flawed democracy;62680;3158758;-1.406;50.4;5.7;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;49
820;Lithuania;2010;5.066;10.085;0.882;64.5;0.519;-0.275;0.962;0.473;0.272;Central and Eastern Europe;Flawed democracy;62680;3088773;-3.094;49.3;4.91;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;50
821;Lithuania;2011;5.432;10.167;0.911;64.7;0.566;-0.148;0.964;0.57;0.275;Central and Eastern Europe;Flawed democracy;62680;3015011;-1.724;48.1;4.74;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;48
822;Lithuania;2012;5.771;10.218;0.919;64.9;0.503;-0.273;0.957;0.581;0.277;Central and Eastern Europe;Flawed democracy;62680;2973159;-1.067;47.4;3.9;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;54
823;Lithuania;2013;5.596;10.263;0.913;65.1;0.556;-0.237;0.936;0.581;0.294;Central and Eastern Europe;Flawed democracy;62680;2943358;-0.947;47.0;3.87;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;57
824;Lithuania;2014;6.126;10.306;0.908;65.3;0.508;-0.263;0.956;0.619;0.287;Central and Eastern Europe;Flawed democracy;62680;2914439;-1.028;46.5;3.84;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;58
825;Lithuania;2015;5.711;10.335;0.929;65.5;0.641;-0.254;0.924;0.595;0.276;Central and Eastern Europe;Flawed democracy;62680;2884632;-1.028;46.0;3.82;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;59
826;Lithuania;2016;5.866;10.373;0.938;66.1;0.614;-0.266;0.949;0.594;0.25;Central and Eastern Europe;Flawed democracy;62680;2855139;-1.028;45.6;3.79;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;59
827;Lithuania;2017;6.273;10.429;0.926;66.7;0.749;-0.174;0.79;0.608;0.195;Central and Eastern Europe;Flawed democracy;62680;2825940;-1.028;45.1;3.76;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;59
828;Lithuania;2018;6.309;10.474;0.929;67.3;0.699;-0.237;0.852;0.517;0.214;Central and Eastern Europe;Flawed democracy;62680;2797002;-1.03;44.6;3.74;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;59
829;Lithuania;2019;6.064;10.518;0.918;67.9;0.78;-0.251;0.783;0.566;0.276;Central and Eastern Europe;Flawed democracy;62680;2768295;-1.033;44.2;3.71;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;60
830;Lithuania;2020;6.391;10.504;0.953;68.5;0.824;-0.122;0.829;0.66;0.202;Central and Eastern Europe;Flawed democracy;62680;2739816;-1.035;43.7;3.68;0.898;0.0;0.1;0.0;0.0;0.0;0.0;0.0;37.3;60
831;Luxembourg;2009;6.958;11.562;0.939;71.44;0.939;0.127;0.432;0.799;0.238;Western Europe;Full democracy;2586;500087;1.713;193.4;2.47;0.7040000000000001;0.023;0.268;0.0;0.0;0.0;0.003;0.001;34.9;82
832;Luxembourg;2010;7.097;11.592;0.952;71.7;0.908;0.096;0.423;0.809;0.216;Western Europe;Full democracy;2586;509257;1.919;196.9;2.45;0.7040000000000001;0.023;0.268;0.0;0.0;0.0;0.003;0.001;34.9;85
833;Luxembourg;2011;7.101;11.595;0.934;71.88;0.962;0.106;0.388;0.836;0.2;Western Europe;Full democracy;2586;520556;2.464;201.3;2.42;0.7040000000000001;0.023;0.268;0.0;0.0;0.0;0.003;0.001;34.9;85
834;Luxembourg;2012;6.964;11.567;0.914;72.06;0.917;0.059;0.403;0.815;0.227;Western Europe;Full democracy;2586;533061;2.286;206.1;3.56;0.7040000000000001;0.023;0.268;0.0;0.0;0.0;0.003;0.001;34.9;80
835;Luxembourg;2013;7.131;11.58;0.917;72.24;0.79;-0.054;0.301;0.64;0.185;Western Europe;Full democracy;2586;545475;2.317;210.9;3.4;0.7040000000000001;0.023;0.268;0.0;0.0;0.0;0.003;0.001;34.9;80
836;Luxembourg;2014;6.891;11.598;0.875;72.42;0.938;0.106;0.366;0.803;0.17;Western Europe;Full democracy;2586;558008;2.227;215.8;3.39;0.7040000000000001;0.023;0.268;0.0;0.0;0.0;0.003;0.001;34.9;82
837;Luxembourg;2015;6.702;11.617;0.934;72.6;0.932;0.052;0.375;0.757;0.193;Western Europe;Full democracy;2586;570327;2.142;220.5;3.38;0.7040000000000001;0.023;0.268;0.0;0.0;0.0;0.003;0.001;34.9;85
838;Luxembourg;2016;6.967;11.64;0.941;72.6;0.882;0.019;0.356;0.758;0.192;Western Europe;Full democracy;2586;582432;2.06;225.2;3.38;0.7040000000000001;0.023;0.268;0.0;0.0;0.0;0.003;0.001;34.9;81
839;Luxembourg;2017;7.061;11.634;0.905;72.6;0.903;0.044;0.33;0.766;0.184;Western Europe;Full democracy;2586;594319;1.982;229.8;3.37;0.7040000000000001;0.023;0.268;0.0;0.0;0.0;0.003;0.001;34.9;82
840;Luxembourg;2018;7.243;11.645;0.902;72.6;0.884;-0.022;0.385;0.75;0.202;Western Europe;Full democracy;2586;605984;1.906;234.3;3.36;0.7040000000000001;0.023;0.268;0.0;0.0;0.0;0.003;0.001;34.9;81
841;Luxembourg;2019;7.404;11.648;0.912;72.6;0.93;-0.045;0.39;0.789;0.212;Western Europe;Full democracy;2586;617419;1.833;238.8;3.35;0.7040000000000001;0.023;0.268;0.0;0.0;0.0;0.003;0.001;34.9;80
842;Madagascar;2008;4.64;7.439;0.776;54.92;0.332;-0.099;0.773;0.614;0.215;Sub-Saharan Africa;Hybrid regime;581540;19689114;2.786;33.9;51.58;0.853;0.03;0.069;0.0;0.0;0.045;0.0;0.0;42.6;32
843;Madagascar;2011;4.381;7.336;0.818;56.22;0.546;-0.062;0.897;0.51;0.235;Sub-Saharan Africa;Hybrid regime;581540;21383273;2.712;36.8;48.6;0.853;0.03;0.069;0.0;0.0;0.045;0.0;0.0;42.6;30
844;Madagascar;2012;3.551;7.339;0.673;56.64;0.487;-0.055;0.854;0.69;0.194;Sub-Saharan Africa;Hybrid regime;581540;21967795;2.682;37.8;47.64;0.853;0.03;0.069;0.0;0.0;0.045;0.0;0.0;42.6;32
845;Madagascar;2013;3.816;7.334;0.673;57.06;0.48;-0.019;0.868;0.734;0.241;Sub-Saharan Africa;Hybrid regime;581540;22561376;2.651;38.8;46.7;0.853;0.03;0.069;0.0;0.0;0.045;0.0;0.0;42.6;28
846;Madagascar;2014;3.676;7.34;0.655;57.48;0.529;-0.023;0.791;0.748;0.192;Sub-Saharan Africa;Hybrid regime;581540;23163364;2.616;39.8;45.78;0.853;0.03;0.069;0.0;0.0;0.045;0.0;0.0;42.6;28
847;Madagascar;2015;3.593;7.344;0.647;57.9;0.545;-0.041;0.861;0.802;0.226;Sub-Saharan Africa;Hybrid regime;581540;23772723;2.578;40.9;44.88;0.853;0.03;0.069;0.0;0.0;0.045;0.0;0.0;42.6;28
848;Madagascar;2016;3.663;7.356;0.746;58.3;0.57;-0.069;0.864;0.813;0.204;Sub-Saharan Africa;Hybrid regime;581540;24388331;2.536;41.9;43.99;0.853;0.03;0.069;0.0;0.0;0.045;0.0;0.0;42.6;26
849;Madagascar;2017;4.079;7.368;0.626;58.7;0.57;-0.033;0.847;0.752;0.375;Sub-Saharan Africa;Hybrid regime;581540;25009416;2.494;43.0;43.13;0.853;0.03;0.069;0.0;0.0;0.045;0.0;0.0;42.6;24
850;Madagascar;2018;4.071;7.386;0.666;59.1;0.551;0.003;0.889;0.752;0.362;Sub-Saharan Africa;Hybrid regime;581540;25635410;2.451;44.1;42.28;0.853;0.03;0.069;0.0;0.0;0.045;0.0;0.0;42.6;24
851;Madagascar;2019;4.339;7.406;0.701;59.5;0.55;-0.012;0.72;0.723;0.304;Sub-Saharan Africa;Hybrid regime;581540;26265521;2.406;45.2;41.44;0.853;0.03;0.069;0.0;0.0;0.045;0.0;0.0;42.6;24
852;Malawi;2006;3.83;6.678;0.554;44.88;0.767;0.2;0.676;0.67;0.222;Sub-Saharan Africa;Hybrid regime;94080;13183557;3.248;140.1;63.02;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;27
853;Malawi;2007;4.891;6.742;0.6;46.26;0.91;0.202;0.691;0.727;0.176;Sub-Saharan Africa;Hybrid regime;94080;13621081;3.281;144.8;59.94;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;27
854;Malawi;2009;5.148;6.838;0.718;49.02;0.879;0.176;0.689;0.765;0.13;Sub-Saharan Africa;Hybrid regime;94080;14545019;3.227;154.6;54.21;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;33
855;Malawi;2011;3.946;6.895;0.613;51.42;0.733;0.099;0.853;0.713;0.268;Sub-Saharan Africa;Hybrid regime;94080;15490125;3.068;164.6;49.01;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;30
856;Malawi;2012;4.279;6.885;0.604;52.44;0.637;0.169;0.886;0.816;0.2;Sub-Saharan Africa;Hybrid regime;94080;15966179;2.987;169.7;46.59;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;37
857;Malawi;2013;4.035;6.907;0.563;53.46;0.752;0.078;0.857;0.808;0.248;Sub-Saharan Africa;Hybrid regime;94080;16443231;2.902;174.8;44.29;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;37
858;Malawi;2014;4.563;6.935;0.512;54.48;0.786;0.061;0.824;0.704;0.263;Sub-Saharan Africa;Hybrid regime;94080;16920106;2.816;179.8;42.11;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;33
859;Malawi;2015;3.868;6.935;0.494;55.5;0.801;0.058;0.835;0.633;0.26;Sub-Saharan Africa;Hybrid regime;94080;17398794;2.764;184.9;40.03;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;31
860;Malawi;2016;3.476;6.932;0.524;56.2;0.81;0.066;0.824;0.603;0.325;Sub-Saharan Africa;Hybrid regime;94080;17881060;2.705;190.1;38.96;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;31
861;Malawi;2017;3.417;6.945;0.555;56.9;0.848;0.025;0.735;0.609;0.312;Sub-Saharan Africa;Hybrid regime;94080;18365567;2.643;195.2;37.92;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;31
862;Malawi;2018;3.335;6.949;0.528;57.6;0.799;0.073;0.766;0.586;0.365;Sub-Saharan Africa;Hybrid regime;94080;18851278;2.578;200.4;36.91;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;31
863;Malawi;2019;3.869;6.966;0.549;58.3;0.765;0.004;0.68;0.537;0.348;Sub-Saharan Africa;Hybrid regime;94080;19337320;2.513;205.5;35.93;0.8270000000000001;0.13;0.025;0.0;0.0;0.017;0.0;0.0;44.7;31
864;Malaysia;2006;6.012;9.839;0.866;64.96;0.837;0.201;0.74;0.75;0.243;Southeast Asia;Flawed democracy;328657;26819653;2.07;81.6;6.12;0.094;0.637;0.006999999999999999;0.06;0.177;0.023;0.002;0.0;41.0;50
865;Malaysia;2007;6.239;9.881;0.871;65.12;0.844;0.089;0.799;0.775;0.162;Southeast Asia;Flawed democracy;328657;27369040;1.986;83.3;6.31;0.094;0.637;0.006999999999999999;0.06;0.177;0.023;0.002;0.0;41.0;51
866;Malaysia;2008;5.807;9.909;0.803;65.28;0.78;0.044;0.884;0.815;0.186;Southeast Asia;Flawed democracy;328657;27924658;2.033;85.0;6.41;0.094;0.637;0.006999999999999999;0.06;0.177;0.023;0.002;0.0;41.0;51
867;Malaysia;2009;5.385;9.875;0.792;65.44;0.874;-0.009;0.858;0.822;0.164;Southeast Asia;Flawed democracy;328657;28494229;2.005;86.7;6.87;0.094;0.637;0.006999999999999999;0.06;0.177;0.023;0.002;0.0;41.0;45
868;Malaysia;2010;5.58;9.93;0.839;65.6;0.769;0.032;0.844;0.832;0.192;Southeast Asia;Flawed democracy;328657;29062898;1.947;88.4;6.67;0.094;0.637;0.006999999999999999;0.06;0.177;0.023;0.002;0.0;41.0;44
869;Malaysia;2011;5.786;9.966;0.77;65.76;0.84;-0.016;0.842;0.887;0.155;Southeast Asia;Flawed democracy;328657;29558924;1.442;89.9;6.6;0.094;0.637;0.006999999999999999;0.06;0.177;0.023;0.002;0.0;41.0;43
870;Malaysia;2012;5.914;10.005;0.841;65.92;0.848;0.017;0.847;0.867;0.177;Southeast Asia;Flawed democracy;328657;29982958;1.407;91.2;6.27;0.094;0.637;0.006999999999999999;0.06;0.177;0.023;0.002;0.0;41.0;49
871;Malaysia;2013;5.77;10.037;0.831;66.08;0.791;0.264;0.755;0.736;0.317;Southeast Asia;Flawed democracy;328657;30399783;1.354;92.5;6.31;0.094;0.637;0.006999999999999999;0.06;0.177;0.023;0.002;0.0;41.0;50
